index,time_pos,lat,lon,alt,err_x,err_y,err_z,vx,vy,vz,speed_norm
1041,15-16-42,48.6302712,7.7893169,154.16,0.6004526037867776,-3.5716355175753063,-4.159999999999997,0.6004526037867776,-2.0,-1.0,2.0881914015229355
1044,15-16-43,48.6302727,7.7893147,154.19,0.4336602142410497,-3.4099564928497004,-4.189999999999998,0.4336602142410497,-2.0,-1.0,2.0464753068179427
1047,15-16-43,48.6302742,7.7893124,154.19,0.26686782390523445,-3.240928428853388,-4.189999999999998,0.26686782390523445,-2.0,-1.0,2.01772605559722
1050,15-16-43,48.630276,7.7893095,154.18,0.06671695597630861,-3.0278060972053735,-4.180000000000007,0.06671695597630861,-2.0,-1.0,2.001112478651499
1053,15-16-43,48.6302773,7.7893074,154.16,-0.07783644877070797,-2.8734761377841878,-4.159999999999997,-0.07783644877070797,-2.0,-1.0,2.0015140550985984
1056,15-16-43,48.6302788,7.7893048,154.11,-0.24462883831643578,-2.682400958305781,-4.110000000000014,-0.24462883831643578,-2.0,-1.0,2.0149052753258774
1059,15-16-43,48.6302804,7.7893021,154.05,-0.42254072065656295,-2.4839767384133684,-4.050000000000011,-0.42254072065656295,-2.0,-1.0,2.0441479057575473
1062,15-16-44,48.6302819,7.7892994,153.98,-0.5893331109923782,-2.2855525271427655,-3.9799999999999898,-0.5893331109923782,-2.0,-1.0,2.085021226681387
1065,15-16-44,48.6302834,7.7892967,153.89000000000001,-0.7561255013281935,-2.087128321770711,-3.890000000000015,-0.7561255013281935,-2.0,-1.0,2.1381594360006955
1068,15-16-44,48.6302848,7.7892939,153.78,-0.911798398079522,-1.8813550807984245,-3.780000000000001,-0.911798398079522,-1.8813550807984245,-1.0,2.0906633537675137
1071,15-16-44,48.6302862,7.7892913,153.67000000000002,-1.0674712956209378,-1.6902799320067663,-3.670000000000016,-1.0674712956209378,-1.6902799320067663,-1.0,1.9991351168741551
1074,15-16-44,48.6302876,7.7892889,153.55,-1.2231441931623537,-1.5139028745882166,-3.5500000000000114,-1.2231441931623537,-1.5139028745882166,-1.0,1.9462742948909464
1077,15-16-44,48.630289,7.7892862,153.42000000000002,-1.3788170899136822,-1.3154786931963105,-3.420000000000016,-1.3788170899136822,-1.3154786931963105,-1.0,1.9056811799699098
1080,15-16-44,48.6302906,7.7892833,153.26,-1.556728973043897,-1.1023564293306276,-3.259999999999991,-1.556728973043897,-1.1023564293306276,-1.0,1.9075101029354673
1083,15-16-44,48.6302919,7.7892809,153.14000000000001,-1.7012823777909132,-0.9259793886756084,-3.140000000000015,-1.7012823777909132,-0.9259793886756084,-1.0,1.9369562610533975
1086,15-16-45,48.6302936,7.7892778,153.0,-1.89031375292544,-0.6981590511400128,-3.0,-1.89031375292544,-0.6981590511400128,-1.0,2.015120876073637
1089,15-16-45,48.6302953,7.7892747,152.87,-2.0793451280599666,-0.4703387212798131,-2.8700000000000045,-2.0,-0.4703387212798131,-1.0,2.054560418370589
1092,15-16-45,48.6302971,7.7892716,152.75,-2.2794959959888925,-0.2425183988546984,-2.75,-2.0,-0.2425183988546984,-1.0,2.014650136818561
1095,15-16-45,48.6302989,7.7892685,152.63,-2.479646863917818,-0.014698084556474032,-2.6299999999999955,-2.0,-0.014698084556474032,-1.0,2.0000540076931994
1098,15-16-45,48.6303007,7.7892655,152.52,-2.679797731846744,0.2057731795329744,-2.5200000000000102,-2.0,0.2057731795329744,-1.0,2.0105577836548516
1101,15-16-45,48.6303028,7.7892622,152.42000000000002,-2.913307078158868,0.44829156040801976,-2.420000000000016,-2.0,0.44829156040801976,-1.0,2.049625654389859
1104,15-16-45,48.6303047,7.7892592,152.33,-3.1245774388821927,0.668762806991422,-2.3300000000000125,-2.0,0.668762806991422,-1.0,2.108848902130033
1107,15-16-46,48.6303065,7.7892563,152.25,-3.3247283068111186,0.8818850044947827,-2.25,-2.0,0.8818850044947827,-1.0,2.185799890464075
1110,15-16-46,48.6303088,7.7892525,152.14000000000001,-3.580476637921954,1.161148562790269,-2.140000000000015,-2.0,1.161148562790269,-1.0,2.3126318308087663
1113,15-16-46,48.6303103,7.7892501,152.08,-3.747269027467682,1.3375255397630659,-2.0800000000000125,-2.0,1.3375255397630659,-1.0,2.406028796485711
1116,15-16-46,48.6303121,7.789247,151.99,-3.9474198953966075,1.5653457961460018,-1.990000000000009,-2.0,1.5653457961460018,-1.0,2.5397455505447706
1119,15-16-46,48.6303141,7.7892439,151.92000000000002,-4.169809748914332,1.7931660407830792,-1.920000000000016,-2.0,1.7931660407830792,-1.0,2.6861579346378095
1122,15-16-46,48.630316,7.7892407,151.85,-4.381080109637658,2.028335319425859,-1.8499999999999943,-2.0,2.0,-1.0,2.8284271247461903
1125,15-16-46,48.6303178,7.7892377,151.78,-4.581230977566584,2.248806509652618,-1.7800000000000011,-2.0,2.0,-1.0,2.8284271247461903
1128,15-16-47,48.6303195,7.7892347,151.70000000000002,-4.77026235270111,2.4692776945267214,-1.700000000000017,-2.0,2.0,-1.0,2.8284271247461903
1131,15-16-47,48.6303212,7.7892317,151.61,-4.959293727835636,2.6897488719077485,-1.6100000000000136,-2.0,2.0,-1.0,2.8284271247461903
1134,15-16-47,48.6303228,7.7892287,151.51,-5.137205610965851,2.9102200448099773,-1.509999999999991,-2.0,2.0,-1.0,2.8284271247461903
1137,15-16-47,48.6303242,7.7892259,151.4,-5.292878507717179,3.1159931360540334,-1.4000000000000057,-2.0,2.0,-1.0,2.8284271247461903
1140,15-16-47,48.6303257,7.7892224,151.27,-5.459670898052995,3.373209500453117,-1.2700000000000102,-2.0,2.0,-1.0,2.8284271247461903
1143,15-16-47,48.6303266,7.78922,151.18,-5.559746331622414,3.549586436114211,-1.1800000000000068,-2.0,2.0,-1.0,2.8284271247461903
1146,15-16-47,48.6303275,7.7892171,151.08,-5.6598217659819205,3.7627085695418345,-1.0800000000000125,-2.0,2.0,-1.0,2.8284271247461903
1149,15-16-48,48.6303283,7.7892142,150.97,-5.748777707547028,3.9758307031078184,-0.9699999999999989,-2.0,2.0,-0.9699999999999989,2.8284271247461903
1152,15-16-48,48.6303289,7.7892114,150.86,-5.815494663523337,4.1816038015029555,-0.8600000000000136,-2.0,2.0,-0.8600000000000136,2.8284271247461903
1155,15-16-48,48.6303293,7.7892088,150.77,-5.859972633910846,4.372678826082537,-0.7700000000000102,-2.0,2.0,-0.7700000000000102,2.8284271247461903
1158,15-16-48,48.6303295,7.7892061,150.68,-5.882211619499645,4.5711028981765,-0.6800000000000068,-2.0,2.0,-0.6800000000000068,2.8284271247461903
1161,15-16-48,48.6303296,7.7892035,150.59,-5.893331112294044,4.762177934232769,-0.5900000000000034,-2.0,2.0,-0.5900000000000034,2.8284271247461903
1164,15-16-48,48.6303298,7.7892007,150.5,-5.915570097092756,4.967951044993016,-0.5,-2.0,2.0,-0.5,2.8284271247461903
1167,15-16-48,48.6303298,7.7891982,150.41,-5.915570097092756,5.151677045172068,-0.4099999999999966,-2.0,2.0,-0.4099999999999966,2.8284271247461903
1170,15-16-49,48.6303297,7.7891951,150.29,-5.904450604298356,5.379497290784687,-0.28999999999999204,-2.0,2.0,-0.28999999999999204,2.8284271247461903
1173,15-16-49,48.6303295,7.789193,150.21,-5.882211619499645,5.533827142036676,-0.21000000000000796,-2.0,2.0,-0.21000000000000796,2.8284271247461903
1176,15-16-49,48.6303292,7.7891906,150.11,-5.8488531411164475,5.710204119686713,-0.11000000000001364,-2.0,2.0,-0.11000000000001364,2.8284271247461903
1179,15-16-49,48.6303287,7.7891881,150.01,-5.793255677934537,5.89393015022483,-0.009999999999990905,-2.0,2.0,-0.009999999999990905,2.8284271247461903
1182,15-16-49,48.6303284,7.7891858,149.91,-5.759897200341427,6.062958090213522,0.09000000000000341,-2.0,2.0,0.09000000000000341,2.8284271247461903
1185,15-16-49,48.6303278,7.7891835,149.81,-5.693180244365118,6.231986049798242,0.18999999999999773,-2.0,2.0,0.18999999999999773,2.8284271247461903
1188,15-16-49,48.6303271,7.7891812,149.71,-5.615343795594411,6.401014017735601,0.28999999999999204,-2.0,2.0,0.28999999999999204,2.8284271247461903
1191,15-16-50,48.6303262,7.7891788,149.61,-5.515268361234903,6.5773910412632555,0.38999999999998636,-2.0,2.0,0.38999999999998636,2.8284271247461903
1194,15-16-50,48.6303254,7.7891765,149.52,-5.426312419669797,6.746419020961305,0.47999999999998977,-2.0,2.0,0.47999999999998977,2.8284271247461903
1197,15-16-50,48.6303244,7.7891744,149.42000000000002,-5.315117493305978,6.900748936201645,0.5799999999999841,-2.0,2.0,0.5799999999999841,2.8284271247461903
1200,15-16-50,48.6302647,7.7892085,145.66,1.3232196275218604,4.394728759367232,4.340000000000003,1.3232196275218604,2.0,1.0,2.3981055403503597
1203,15-16-50,48.6302627,7.7892113,145.56,1.5456094802494975,4.188955589446695,4.439999999999998,1.5456094802494975,2.0,1.0,2.527629060095077
1206,15-16-50,48.6302607,7.7892141,145.46,1.7679993337672222,3.98318241137014,4.539999999999992,1.7679993337672222,2.0,1.0,2.6694234666312013
1209,15-16-50,48.6302588,7.789217,145.36,1.9792696944905475,3.7700601761961554,4.639999999999986,1.9792696944905475,2.0,1.0,2.8138067672689795
1212,15-16-51,48.630257,7.7892198,145.28,2.179420562419473,3.5642869748021297,4.719999999999999,2.0,2.0,1.0,2.8284271247461903
1215,15-16-51,48.6302553,7.7892227,145.23,2.3684519375539996,3.3511647172864842,4.77000000000001,2.0,2.0,1.0,2.8284271247461903
1218,15-16-51,48.6302535,7.7892256,145.18,2.5686028054829255,3.1380424557001114,4.819999999999993,2.0,2.0,1.0,2.8284271247461903
1221,15-16-51,48.6302519,7.7892286,145.15,2.74651468861314,2.9175711350137172,4.849999999999994,2.0,2.0,1.0,2.8284271247461903
1224,15-16-51,48.6302502,7.7892314,145.13,2.9355460637476662,2.7117979016582994,4.8700000000000045,2.0,2.0,1.0,2.8284271247461903
1227,15-16-51,48.6302485,7.789234,145.12,3.1245774388821927,2.520722753201885,4.8799999999999955,2.0,2.0,1.0,2.8284271247461903
1230,15-16-51,48.6302464,7.7892372,145.11,3.358086785194317,2.2855533311294143,4.889999999999986,2.0,2.0,1.0,2.8284271247461903
1233,15-16-52,48.6302451,7.7892393,145.1,3.5026401891512458,2.1312233908460074,4.900000000000006,2.0,2.0,1.0,2.8284271247461903
1236,15-16-52,48.6302433,7.7892421,145.08,3.7027910578702596,1.9254501322870423,4.9199999999999875,2.0,1.9254501322870423,1.0,2.7762129262583928
1239,15-16-52,48.6302415,7.7892449,145.07,3.9029419257991846,1.7196768663876623,4.930000000000007,2.0,1.7196768663876623,1.0,2.6376672505812575
1242,15-16-52,48.6302398,7.7892477,145.07,4.091973300933712,1.5139035916477437,4.930000000000007,2.0,1.5139035916477437,1.0,2.5083668162379955
1245,15-16-52,48.6302379,7.7892504,145.07,4.303243661657037,1.3154793592227403,4.930000000000007,2.0,1.3154793592227403,1.0,2.3938433416873943
1248,15-16-53,48.6302361,7.7892532,145.07,4.503394529585963,1.1097060714331968,4.930000000000007,2.0,1.1097060714331968,1.0,2.287235791293871
1251,15-16-53,48.6302343,7.789256,145.09,4.703545397514889,0.9039327763032389,4.909999999999997,2.0,0.9039327763032389,1.0,2.1947880225833387
1254,15-16-53,48.6302325,7.7892587,145.11,4.9036962654438145,0.705508520881185,4.889999999999986,2.0,0.705508520881185,1.0,2.120788125446754
1257,15-16-53,48.6302308,7.7892614,145.14000000000001,5.092727640578341,0.5070842579436787,4.859999999999985,2.0,0.5070842579436787,1.0,2.0632824442267452
1260,15-16-53,48.6302286,7.7892649,145.18,5.337356478894777,0.24986761080019873,4.819999999999993,2.0,0.24986761080019873,1.0,2.0155480204964107
1263,15-16-53,48.6302272,7.7892671,145.22,5.493029376436192,0.08818856973344026,4.780000000000001,2.0,0.08818856973344026,1.0,2.0019433617941416
1266,15-16-53,48.6302255,7.7892699,145.28,5.682060751570719,-0.11758476164709097,4.719999999999999,2.0,-0.11758476164709097,1.0,2.003453562269813
1269,15-16-54,48.6302239,7.7892724,145.34,5.8599726347009335,-0.30131095648552614,4.659999999999997,2.0,-0.30131095648552614,1.0,2.0225697250028793
1272,15-16-54,48.6302223,7.789275,145.42000000000002,6.037884517041061,-0.4923862050060557,4.579999999999984,2.0,-0.4923862050060557,1.0,2.059719440817187
1275,15-16-54,48.6302208,7.7892777,145.5,6.204676907376877,-0.6908105068737005,4.5,2.0,-0.6908105068737005,1.0,2.1159440343277276
1278,15-16-54,48.6302196,7.7892804,145.6,6.338110819329493,-0.8892348119311958,4.400000000000006,2.0,-0.8892348119311958,1.0,2.188775582546166
1281,15-16-54,48.6302187,7.7892831,145.70000000000002,6.438186252898913,-1.0876591184742508,4.299999999999983,2.0,-1.0876591184742508,1.0,2.2766208199874183
1284,15-16-54,48.6302181,7.7892858,145.8,6.504903208875222,-1.2860834247985744,4.199999999999989,2.0,-1.2860834247985744,1.0,2.377816346049802
1287,15-16-54,48.6302179,7.7892885,145.9,6.5271421944640196,-1.4845077275330627,4.099999999999994,2.0,-1.4845077275330627,1.0,2.490735472326473
1290,15-16-55,48.6302181,7.7892918,146.01,6.504903208875222,-1.7270263132916182,3.990000000000009,2.0,-1.7270263132916182,1.0,2.6424647370970984
1293,15-16-55,48.6302184,7.7892941,146.1,6.471544731282111,-1.896054414929391,3.9000000000000057,2.0,-1.896054414929391,1.0,2.7559068098129216
1296,15-16-55,48.6302188,7.7892968,146.20000000000002,6.4270667601045135,-2.0944787058303764,3.799999999999983,2.0,-2.0,1.0,2.8284271247461903
1299,15-16-55,48.6302197,7.7892995,146.3,6.3269913265350946,-2.2929029838635255,3.6999999999999886,2.0,-2.0,1.0,2.8284271247461903
1302,15-16-55,48.6302207,7.7893021,146.4,6.215796399381188,-2.4839782078507406,3.5999999999999943,2.0,-2.0,1.0,2.8284271247461903
1305,15-16-55,48.6302218,7.7893048,146.5,6.09348198022297,-2.682402473358582,3.5,2.0,-2.0,1.0,2.8284271247461903
1308,15-16-55,48.630223,7.7893074,146.6,5.9600480682703525,-2.8734776838808234,3.4000000000000057,2.0,-2.0,1.0,2.8284271247461903
1311,15-16-56,48.6302243,7.7893099,146.70000000000002,5.815494663523337,-3.057203839111614,3.299999999999983,2.0,-2.0,1.0,2.8284271247461903
1314,15-16-56,48.6302257,7.7893125,146.81,5.659821766772008,-3.248279034006348,3.1899999999999977,2.0,-2.0,1.0,2.8284271247461903
1317,15-16-56,48.630227,7.7893149,146.91,5.515268362024991,-3.4246561319795052,3.0900000000000034,2.0,-2.0,1.0,2.8284271247461903
1320,15-16-56,48.6302286,7.789318,147.03,5.337356478894777,-3.6524765463564393,2.969999999999999,2.0,-2.0,1.0,2.8284271247461903
1323,15-16-56,48.6302298,7.7893201,147.11,5.203922566942159,-3.806806496048398,2.8899999999999864,2.0,-2.0,1.0,2.8284271247461903
1326,15-16-56,48.6302313,7.7893227,147.21,5.037130177396431,-3.9978816661039636,2.789999999999992,2.0,-2.0,1.0,2.8284271247461903
1329,15-16-56,48.6302327,7.7893253,147.31,4.881457279855016,-4.1889568346955475,2.6899999999999977,2.0,-2.0,1.0,2.8284271247461903
1332,15-16-57,48.6302342,7.7893279,147.4,4.7146648903092885,-4.380031993645558,2.5999999999999943,2.0,-2.0,1.0,2.8284271247461903
1335,15-16-57,48.6302356,7.7893304,147.5,4.558991992767872,-4.563758104557142,2.5,2.0,-2.0,1.0,2.8284271247461903
1338,15-16-57,48.6302371,7.7893328,147.6,4.392199602432057,-4.7401351589536045,2.4000000000000057,2.0,-2.0,1.0,2.8284271247461903
1341,15-16-57,48.6302387,7.7893352,147.70000000000002,4.21428772009193,-4.916512203169878,2.299999999999983,2.0,-2.0,1.0,2.8284271247461903
1344,15-16-57,48.6302404,7.7893375,147.8,4.025256344957403,-5.085540190273896,2.1999999999999886,2.0,-2.0,1.0,2.8284271247461903
1347,15-16-57,48.630242,7.7893395,147.9,3.8473444618271886,-5.232521037624649,2.0999999999999943,2.0,-2.0,1.0,2.8284271247461903
1350,15-16-57,48.6302441,7.7893416,148.01,3.613835116305152,-5.386850899996263,1.990000000000009,2.0,-2.0,1.0,2.8284271247461903
1353,15-16-58,48.6302456,7.789343,148.1,3.447042725969337,-5.4897374658373685,1.9000000000000057,2.0,-2.0,1.0,2.8284271247461903
1356,15-16-58,48.6302475,7.7893445,148.20000000000002,3.235772365246012,-5.599973052539621,1.799999999999983,2.0,-2.0,1.0,2.8284271247461903
1359,15-16-58,48.6302494,7.7893457,148.3,3.024502005312774,-5.688161497442326,1.6999999999999886,2.0,-2.0,1.0,2.8284271247461903
1362,15-16-58,48.6302514,7.7893468,148.4,2.8021121517950496,-5.769000887563329,1.5999999999999943,2.0,-2.0,1.0,2.8284271247461903
1365,15-16-58,48.6302533,7.7893478,148.5,2.5908417910717243,-5.842491234743149,1.5,2.0,-2.0,1.0,2.8284271247461903
1368,15-16-58,48.6302552,7.7893485,148.59,2.379571430348399,-5.893934442839397,1.4099999999999966,2.0,-2.0,1.0,2.8284271247461903
1371,15-16-59,48.6302569,7.7893491,148.69,2.190540055213872,-5.93802861544438,1.3100000000000023,2.0,-2.0,1.0,2.8284271247461903
1374,15-16-59,48.6302587,7.7893494,148.79,1.9903891872849466,-5.960075645084401,1.210000000000008,1.9903891872849466,-2.0,1.0,2.8216394377845
1377,15-16-59,48.6302606,7.7893496,148.89000000000001,1.7791188265616213,-5.974773623008241,1.1099999999999852,1.7791188265616213,-2.0,1.0,2.676801038371362
1380,15-16-59,48.6302627,7.7893496,149.0,1.5456094802494975,-5.97477349867996,1.0,1.5456094802494975,-2.0,1.0,2.527629060095077
1383,15-16-59,48.6302642,7.7893495,149.08,1.3788170907037698,-5.967424365068899,0.9199999999999875,1.3788170907037698,-2.0,0.9199999999999875,2.429225508185028
1386,15-16-59,48.6302661,7.7893493,149.18,1.1675467299804445,-5.952726163386194,0.8199999999999932,1.1675467299804445,-2.0,0.8199999999999932,2.3158508947443117
1389,15-16-59,48.6302681,7.7893488,149.27,0.94515687646272,-5.915980822940067,0.7299999999999898,0.94515687646272,-2.0,0.7299999999999898,2.212085333147156
1392,15-17-00,48.63027,7.7893481,149.37,0.7338865157393948,-5.864537401010536,0.6299999999999955,0.7338865157393948,-2.0,0.6299999999999955,2.1303965400798295
1395,15-17-00,48.6302718,7.7893472,149.47,0.5337356478104689,-5.798395898340112,0.5300000000000011,0.5337356478104689,-2.0,0.5300000000000011,2.0699936574162883
1398,15-17-00,48.6302736,7.7893461,149.57,0.33358477988154306,-5.717556309853132,0.4300000000000068,0.33358477988154306,-2.0,0.4300000000000068,2.027628862826878
1401,15-17-00,48.6302755,7.7893448,149.69,0.12231441915821789,-5.6220186306999445,0.3100000000000023,0.12231441915821789,-2.0,0.3100000000000023,2.003736713526508
1404,15-17-00,48.6302772,7.7893434,149.78,-0.06671695597630861,-5.519131922238046,0.21999999999999886,-0.06671695597630861,-2.0,0.21999999999999886,2.001112478651499
1407,15-17-00,48.6302787,7.7893419,149.88,-0.23350934552203642,-5.408896184292392,0.12000000000000455,-0.23350934552203642,-2.0,0.12000000000000455,2.013585512076934
1410,15-17-01,48.6303395,7.7892464,153.58,-6.994160885508093,1.6094396069440302,-3.5800000000000125,-2.0,1.6094396069440302,-1.0,2.5671571530391657
1413,15-17-01,48.6303412,7.7892434,153.70000000000002,-7.1831922606426195,1.8299107551163005,-3.700000000000017,-2.0,1.8299107551163005,-1.0,2.710825219686859
1416,15-17-01,48.6303431,7.7892404,153.83,-7.394462621365944,2.050381891862591,-3.8300000000000125,-2.0,2.0,-1.0,2.8284271247461903
1419,15-17-01,48.6303449,7.7892374,153.96,-7.59461348929487,2.2708530224921315,-3.960000000000008,-2.0,2.0,-1.0,2.8284271247461903
1422,15-17-01,48.6303466,7.7892346,154.07,-7.783644865219484,2.4766260701815694,-4.069999999999993,-2.0,2.0,-1.0,2.8284271247461903
1425,15-17-01,48.6303484,7.7892318,154.17000000000002,-7.983795733148411,2.682399108345671,-4.170000000000016,-2.0,2.0,-1.0,2.8284271247461903
1428,15-17-01,48.63035,7.7892289,154.26,-8.161707615488536,2.89552118331964,-4.259999999999991,-2.0,2.0,-1.0,2.8284271247461903
1431,15-17-02,48.6303518,7.789226,154.36,-8.361858483417462,3.108643245440323,-4.360000000000014,-2.0,2.0,-1.0,2.8284271247461903
1434,15-17-02,48.6303533,7.7892233,154.45000000000002,-8.528650873753278,3.307067233264831,-4.450000000000017,-2.0,2.0,-1.0,2.8284271247461903
1437,15-17-02,48.6303549,7.7892205,154.56,-8.706562756093405,3.5128402498521485,-4.560000000000002,-2.0,2.0,-1.0,2.8284271247461903
1440,15-17-02,48.6303567,7.7892173,154.67000000000002,-8.90671362402233,3.7480094047564174,-4.670000000000016,-2.0,2.0,-1.0,2.8284271247461903
1443,15-17-02,48.6303578,7.789215,154.75,-9.02902804318055,3.9170372371293096,-4.75,-2.0,2.0,-1.0,2.8284271247461903
1446,15-17-02,48.6303592,7.789212,154.84,-9.184700940721966,4.1375083188151605,-4.840000000000003,-2.0,2.0,-1.0,2.8284271247461903
1449,15-17-02,48.6303604,7.7892094,154.9,-9.318134852674582,4.328583251887083,-4.900000000000006,-2.0,2.0,-1.0,2.8284271247461903
1452,15-17-03,48.6303614,7.7892066,154.97,-9.429329779038401,4.534356264760495,-4.969999999999999,-2.0,2.0,-1.0,2.8284271247461903
1455,15-17-03,48.6303623,7.789204,155.03,-9.529405213397908,4.72543120299547,-5.030000000000001,-2.0,2.0,-1.0,2.8284271247461903
1458,15-17-03,48.630363,7.7892015,155.07,-9.607241662168615,4.909157109955556,-5.069999999999993,-2.0,2.0,-1.0,2.8284271247461903
1461,15-17-03,48.6303637,7.7891993,155.09,-9.685078110149236,5.070835901753967,-5.090000000000003,-2.0,2.0,-1.0,2.8284271247461903
1464,15-17-03,48.6303643,7.7891975,155.11,-9.751795066125545,5.203118546496834,-5.110000000000014,-2.0,2.0,-1.0,2.8284271247461903
1467,15-17-03,48.6303648,7.7891961,155.11,-9.807392530097541,5.3060050451669785,-5.110000000000014,-2.0,2.0,-1.0,2.8284271247461903
1470,15-17-04,48.6303654,7.7891945,155.08,-9.87410948607385,5.423589612263874,-5.0800000000000125,-2.0,2.0,-1.0,2.8284271247461903
1473,15-17-04,48.6303657,7.7891937,155.04,-9.90746796366696,5.482381895255368,-5.039999999999992,-2.0,2.0,-1.0,2.8284271247461903
1476,15-17-04,48.6303661,7.7891928,155.0,-9.951945934844558,5.548523209791193,-5.0,-2.0,2.0,-1.0,2.8284271247461903
1479,15-17-04,48.6303664,7.7891921,154.93,-9.985304412437669,5.599966454705993,-4.930000000000007,-2.0,2.0,-1.0,2.8284271247461903
1482,15-17-04,48.6303667,7.7891916,154.84,-10.018662890820867,5.63671162469835,-4.840000000000003,-2.0,2.0,-1.0,2.8284271247461903
1485,15-17-04,48.630367,7.789191,154.73,-10.052021368413977,5.680805831726054,-4.72999999999999,-2.0,2.0,-1.0,2.8284271247461903
1488,15-17-04,48.6303672,7.7891907,154.61,-10.074260354002776,5.702852932316119,-4.610000000000014,-2.0,2.0,-1.0,2.8284271247461903
1491,15-17-05,48.6303674,7.7891904,154.48,-10.096499338801488,5.724900032818798,-4.47999999999999,-2.0,2.0,-1.0,2.8284271247461903
1494,15-17-05,48.6303674,7.7891901,154.32,-10.096499338801488,5.746947144623394,-4.319999999999993,-2.0,2.0,-1.0,2.8284271247461903
1497,15-17-05,48.6303674,7.7891899,154.14000000000001,-10.096499338801488,5.761645219138033,-4.140000000000015,-2.0,2.0,-1.0,2.8284271247461903
1500,15-17-05,48.6303672,7.7891898,153.9,-10.074260354002776,5.768994267860985,-3.9000000000000057,-2.0,2.0,-1.0,2.8284271247461903
1503,15-17-05,48.630367,7.7891899,153.73,-10.052021368413977,5.761645241974897,-3.7299999999999898,-2.0,2.0,-1.0,2.8284271247461903
1506,15-17-05,48.6303667,7.7891899,153.51,-10.018662890820867,5.761645259102547,-3.509999999999991,-2.0,2.0,-1.0,2.8284271247461903
1509,15-17-06,48.6303663,7.78919,153.27,-9.97418491964327,5.754296244634625,-3.2700000000000102,-2.0,2.0,-1.0,2.8284271247461903
1512,15-17-06,48.6303657,7.7891902,153.01,-9.90746796366696,5.739598204018724,-3.009999999999991,-2.0,2.0,-1.0,2.8284271247461903
1515,15-17-06,48.6303648,7.7891906,152.74,-9.807392530097541,5.710202105353155,-2.740000000000009,-2.0,2.0,-1.0,2.8284271247461903
1518,15-17-06,48.6303639,7.789191,152.45000000000002,-9.707317095738034,5.680806006228543,-2.450000000000017,-2.0,2.0,-1.0,2.8284271247461903
1521,15-17-06,48.6303628,7.7891914,152.14000000000001,-9.585002676579817,5.651409917714308,-2.140000000000015,-2.0,2.0,-1.0,2.8284271247461903
1524,15-17-06,48.6303618,7.7891918,151.85,-9.473807750215999,5.6220138229883885,-1.8499999999999943,-2.0,2.0,-1.0,2.8284271247461903
1527,15-17-06,48.6303607,7.7891924,151.55,-9.351493330267694,5.577919657731172,-1.5500000000000114,-2.0,2.0,-1.0,2.8284271247461903
1530,15-17-07,48.6303594,7.7891931,151.20000000000002,-9.206939926310763,5.526476464607119,-1.200000000000017,-2.0,2.0,-1.0,2.8284271247461903
1533,15-17-07,48.6303583,7.7891936,150.93,-9.084625506362459,5.489731335212553,-0.9300000000000068,-2.0,2.0,-0.9300000000000068,2.8284271247461903
1536,15-17-07,48.630357,7.7891941,150.63,-8.940072101615442,5.452986215823679,-0.6299999999999955,-2.0,2.0,-0.6299999999999955,2.8284271247461903
1539,15-17-07,48.6303558,7.7891947,150.33,-8.806638189662825,5.4088920519212085,-0.3300000000000125,-2.0,2.0,-0.3300000000000125,2.8284271247461903
1542,15-17-07,48.6303546,7.7891952,150.02,-8.673204277710207,5.372146925257453,-0.020000000000010232,-2.0,2.0,-0.020000000000010232,2.8284271247461903
1545,15-17-07,48.6303533,7.7891958,149.70000000000002,-8.528650873753278,5.328052764689946,0.29999999999998295,-2.0,2.0,0.29999999999998295,2.8284271247461903
1548,15-17-08,48.630352,7.7891963,149.4,-8.384097469006262,5.291307641332556,0.5999999999999943,-2.0,2.0,0.5999999999999943,2.8284271247461903
1551,15-17-08,48.6303506,7.7891967,149.07,-8.228424571464846,5.261911560813864,0.9300000000000068,-2.0,2.0,0.9300000000000068,2.8284271247461903
1554,15-17-08,48.6303493,7.7891972,148.78,-8.08387116671783,5.225166435621369,1.2199999999999989,-2.0,2.0,1.0,2.8284271247461903
1557,15-17-08,48.630348,7.7891977,148.47,-7.939317761970812,5.188421309547466,1.5300000000000011,-2.0,2.0,1.0,2.8284271247461903
1560,15-17-08,48.6303464,7.7891982,148.11,-7.7614058796306855,5.151676197775994,1.8899999999999864,-2.0,2.0,1.0,2.8284271247461903
1563,15-17-08,48.6303454,7.7891985,147.88,-7.650210953266867,5.12962913221313,2.1200000000000045,-2.0,2.0,1.0,2.8284271247461903
1566,15-17-09,48.6303441,7.7891989,147.58,-7.505657548519851,5.100233042475217,2.4199999999999875,-2.0,2.0,1.0,2.8284271247461903
1569,15-17-09,48.6303428,7.7891991,147.27,-7.361104143772834,5.085535030012149,2.7299999999999898,-2.0,2.0,1.0,2.8284271247461903
1572,15-17-09,48.6303415,7.7891994,146.96,-7.216550739025817,5.063487978059646,3.039999999999992,-2.0,2.0,1.0,2.8284271247461903
1575,15-17-09,48.6303401,7.7891996,146.65,-7.060877841484402,5.048789969812681,3.3499999999999943,-2.0,2.0,1.0,2.8284271247461903
1578,15-17-09,48.6303387,7.7891999,146.35,-6.9052049447330734,5.026742921777979,3.6500000000000057,-2.0,2.0,1.0,2.8284271247461903
1581,15-17-09,48.6303372,7.7892001,146.03,-6.738412554397258,5.012044917514623,3.969999999999999,-2.0,2.0,1.0,2.8284271247461903
